,Record ID,SchoolName,City,State,Borough,ZipCode,LastInspection,Permittee,InspectionDate,PTET,Site Type,Level,Code,ViolationDescription,LATITUDE,LONGITUDE,COUNCILDISTRICT,BIN,Address,2021-2022 Segment Enrollment,Public Status
2305,50069274,DAKEI  AVOS  SANZ OF BP,Brooklyn,NY,Brooklyn,11219.0,8/2/2022,CONGREGATION DARKEI AVOS SANZ OF BP,5/6/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10I,"Single service item reused, improperly stored, dispensed; not used when required.",40.63717785,-73.99417026,44,3137190.0,1177 48 STREET,116725,Private
2306,50069274,DAKEI  AVOS  SANZ OF BP,Brooklyn,NY,Brooklyn,11219.0,8/2/2022,CONGREGATION DARKEI AVOS SANZ OF BP,6/1/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.63717785,-73.99417026,44,3137190.0,1177 48 STREET,116725,Private
2307,50069274,DAKEI  AVOS  SANZ OF BP,Brooklyn,NY,Brooklyn,11219.0,8/2/2022,CONGREGATION DARKEI AVOS SANZ OF BP,5/6/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,05H,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",40.63717785,-73.99417026,44,3137190.0,1177 48 STREET,116725,Private
2308,40542776,"P.S. 371 @ TELECOMMUNICATIONS, LYFE [BABIES], HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY",Brooklyn,NY,Brooklyn,11220.0,7/6/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,5/3/2022,2530,FSE (Public School Cafeteria),,,,40.63727433,-74.02384863,43,3144482.0,350 67 STREET,260855,Public
2309,40542776,"P.S. 371 @ TELECOMMUNICATIONS, LYFE [BABIES], HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY",Brooklyn,NY,Brooklyn,11220.0,7/6/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,7/6/2022,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.63727433,-74.02384863,43,3144482.0,350 67 STREET,260855,Public
2310,40542776,"P.S. 371 @ TELECOMMUNICATIONS, LYFE [BABIES], HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY",Brooklyn,NY,Brooklyn,11220.0,7/6/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,7/9/2021,2530,FSE (Public School Cafeteria),,,,40.63727433,-74.02384863,43,3144482.0,350 67 STREET,260855,Public
2311,40542776,"P.S. 371 @ TELECOMMUNICATIONS, LYFE [BABIES], HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY",Brooklyn,NY,Brooklyn,11220.0,7/6/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,7/6/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.63727433,-74.02384863,43,3144482.0,350 67 STREET,260855,Public
2312,40542776,"P.S. 371 @ TELECOMMUNICATIONS, LYFE [BABIES], HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY",Brooklyn,NY,Brooklyn,11220.0,7/6/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,7/6/2022,2530,FSE (Public School Cafeteria),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.63727433,-74.02384863,43,3144482.0,350 67 STREET,260855,Public
2313,40542776,"P.S. 371 @ TELECOMMUNICATIONS, LYFE [BABIES], HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY",Brooklyn,NY,Brooklyn,11220.0,7/6/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,4/14/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.63727433,-74.02384863,43,3144482.0,350 67 STREET,260855,Public
2314,50041859,GREAT OAKS ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11203.0,1/26/2023,KIDS ET CETERA DAY CARE CENTER INC,1/26/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.6372973,-73.9311744,45,3327647.0,4718 FARRAGUT ROAD,116725,Private
2315,50041859,GREAT OAKS ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11203.0,1/26/2023,KIDS ET CETERA DAY CARE CENTER INC,6/14/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.6372973,-73.9311744,45,3327647.0,4718 FARRAGUT ROAD,116725,Private
2316,50041859,GREAT OAKS ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11203.0,1/26/2023,KIDS ET CETERA DAY CARE CENTER INC,1/26/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.6372973,-73.9311744,45,3327647.0,4718 FARRAGUT ROAD,116725,Private
2317,50041859,GREAT OAKS ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11203.0,1/26/2023,KIDS ET CETERA DAY CARE CENTER INC,6/14/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.6372973,-73.9311744,45,3327647.0,4718 FARRAGUT ROAD,116725,Private
2318,50041859,GREAT OAKS ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11203.0,1/26/2023,KIDS ET CETERA DAY CARE CENTER INC,2/1/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),AV,18A,"Current valid permit, registration or other authorization to operate establishment not available.",40.6372973,-73.9311744,45,3327647.0,4718 FARRAGUT ROAD,116725,Private
2319,50041859,GREAT OAKS ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11203.0,1/26/2023,KIDS ET CETERA DAY CARE CENTER INC,2/22/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.6372973,-73.9311744,45,3327647.0,4718 FARRAGUT ROAD,116725,Private
2320,50041859,GREAT OAKS ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11203.0,1/26/2023,KIDS ET CETERA DAY CARE CENTER INC,1/26/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),AV,18-01,"Current valid permit, registration or other authorization to operate a Food Service Establishment (FSE) or Non-retail Food Processing Establishment (NRFP) not available.",40.6372973,-73.9311744,45,3327647.0,4718 FARRAGUT ROAD,116725,Private
2321,50041859,GREAT OAKS ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11203.0,1/26/2023,KIDS ET CETERA DAY CARE CENTER INC,2/1/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.6372973,-73.9311744,45,3327647.0,4718 FARRAGUT ROAD,116725,Private
2322,50041859,GREAT OAKS ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11203.0,1/26/2023,KIDS ET CETERA DAY CARE CENTER INC,1/26/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),CH,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",40.6372973,-73.9311744,45,3327647.0,4718 FARRAGUT ROAD,116725,Private
2323,50041859,GREAT OAKS ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11203.0,1/26/2023,KIDS ET CETERA DAY CARE CENTER INC,2/1/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.6372973,-73.9311744,45,3327647.0,4718 FARRAGUT ROAD,116725,Private
2324,50041859,GREAT OAKS ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11203.0,1/26/2023,KIDS ET CETERA DAY CARE CENTER INC,6/14/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),AV,18A,"Current valid permit, registration or other authorization to operate establishment not available.",40.6372973,-73.9311744,45,3327647.0,4718 FARRAGUT ROAD,116725,Private
2325,50041859,GREAT OAKS ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11203.0,1/26/2023,KIDS ET CETERA DAY CARE CENTER INC,2/22/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.6372973,-73.9311744,45,3327647.0,4718 FARRAGUT ROAD,116725,Private
2326,50041859,GREAT OAKS ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11203.0,1/26/2023,KIDS ET CETERA DAY CARE CENTER INC,6/14/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04M,Live roaches present in facility's food and/or non-food areas.,40.6372973,-73.9311744,45,3327647.0,4718 FARRAGUT ROAD,116725,Private
2327,40542428,P.S. 160 WILLIAM T. SAMPSON,Brooklyn,NY,Brooklyn,11219.0,12/1/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,12/1/2022,2530,FSE (Public School Cafeteria),G,10H,"Single service article not provided.  Single service article reused or not protected from contamination when transported, stored, dispensed.  Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",40.63732896,-73.99919291,44,3138276.0,5101 FT HAMILTON PARKWAY,260855,Public
2328,40542428,P.S. 160 WILLIAM T. SAMPSON,Brooklyn,NY,Brooklyn,11219.0,12/1/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/15/2021,2530,FSE (Public School Cafeteria),,,,40.63732896,-73.99919291,44,3138276.0,5101 FT HAMILTON PARKWAY,260855,Public
2329,40542428,P.S. 160 WILLIAM T. SAMPSON,Brooklyn,NY,Brooklyn,11219.0,12/1/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/9/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.63732896,-73.99919291,44,3138276.0,5101 FT HAMILTON PARKWAY,260855,Public
2330,40542428,P.S. 160 WILLIAM T. SAMPSON,Brooklyn,NY,Brooklyn,11219.0,12/1/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,12/1/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.63732896,-73.99919291,44,3138276.0,5101 FT HAMILTON PARKWAY,260855,Public
2331,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/20/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04A,Food Protection Certificate not held by supervisor of food operations.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2332,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/16/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2333,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/20/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2334,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/24/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2335,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/16/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2336,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/16/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2337,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/20/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2338,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/20/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2339,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/20/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2340,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/16/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10C,Lighting Inadequate,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2341,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/16/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2342,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,9/23/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),CH,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2  hours, and from 70 °F to 41 °F or less within 4 additional hours.",40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2343,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/24/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2344,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/24/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2345,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/16/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2346,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/24/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2347,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/20/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2348,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/16/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2349,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/20/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2350,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/20/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,02B,Hot food item not held at or above 140º F.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2351,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/24/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2352,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/24/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2353,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/20/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2354,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,9/23/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2355,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/20/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2356,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/16/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2357,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,9/23/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2358,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/16/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2359,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219.0,9/23/2022,MOSDOS CHASIDEI SQUARE,8/16/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.63750116,-73.98715506,39,3135954.0,1373 43 STREET,116725,Private
2360,40542506,"P.S. 164 CAESAR RODNEY, P.S. K077",Brooklyn,NY,Brooklyn,11219.0,12/1/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/10/2021,2530,FSE (Public School Cafeteria),,,,40.63752023,-73.9859156,44,3135976.0,4201 14 AVENUE,260855,Public
2361,40542506,"P.S. 164 CAESAR RODNEY, P.S. K077",Brooklyn,NY,Brooklyn,11219.0,12/1/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/9/2022,2530,FSE (Public School Cafeteria),,,,40.63752023,-73.9859156,44,3135976.0,4201 14 AVENUE,260855,Public
2362,40542506,"P.S. 164 CAESAR RODNEY, P.S. K077",Brooklyn,NY,Brooklyn,11219.0,12/1/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,12/1/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.63752023,-73.9859156,44,3135976.0,4201 14 AVENUE,260855,Public
2363,40737578,YESHIVA TORAH VODAATH ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11218.0,11/22/2022,TORAH VODAATH YESHIVA,6/15/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,40.63764057,-73.96958644,40,3126876.0,452 EAST    9 STREET,116725,Private
2364,40737578,YESHIVA TORAH VODAATH ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11218.0,11/22/2022,TORAH VODAATH YESHIVA,6/15/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.63764057,-73.96958644,40,3126876.0,452 EAST    9 STREET,116725,Private
2365,40737578,YESHIVA TORAH VODAATH ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11218.0,11/22/2022,TORAH VODAATH YESHIVA,11/22/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",40.63764057,-73.96958644,40,3126876.0,452 EAST    9 STREET,116725,Private
2366,40737578,YESHIVA TORAH VODAATH ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11218.0,11/22/2022,TORAH VODAATH YESHIVA,11/22/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.63764057,-73.96958644,40,3126876.0,452 EAST    9 STREET,116725,Private
2367,40737578,YESHIVA TORAH VODAATH ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11218.0,11/22/2022,TORAH VODAATH YESHIVA,11/22/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",40.63764057,-73.96958644,40,3126876.0,452 EAST    9 STREET,116725,Private
2368,40737578,YESHIVA TORAH VODAATH ELEMENTARY SCHOOL,Brooklyn,NY,Brooklyn,11218.0,11/22/2022,TORAH VODAATH YESHIVA,6/15/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,02B,Hot food item not held at or above 140º F.,40.63764057,-73.96958644,40,3126876.0,452 EAST    9 STREET,116725,Private
2369,40542434,P.S. 361 EAST FLATBUSH EARLY CHILDHOOD SCHOOL,Brooklyn,NY,Brooklyn,11210.0,1/30/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,12/21/2020,2530,FSE (Public School Cafeteria),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.63770424,-73.94815889,45,3113780.0,1957 NOSTRAND AVENUE,260855,Public
2370,40542434,P.S. 361 EAST FLATBUSH EARLY CHILDHOOD SCHOOL,Brooklyn,NY,Brooklyn,11210.0,1/30/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/2/2022,2530,FSE (Public School Cafeteria),C,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.63770424,-73.94815889,45,3113780.0,1957 NOSTRAND AVENUE,260855,Public
2371,40542434,P.S. 361 EAST FLATBUSH EARLY CHILDHOOD SCHOOL,Brooklyn,NY,Brooklyn,11210.0,1/30/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/2/2022,2530,FSE (Public School Cafeteria),C,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",40.63770424,-73.94815889,45,3113780.0,1957 NOSTRAND AVENUE,260855,Public
